Id,Sales
1,4496.096
2,7020.8228
3,8941.068
4,6771.4854
5,6566.6245
6,5526.067
7,7562.6016
8,7503.8125
9,4971.608
10,5272.099
11,6875.231
12,7944.2573
13,6731.4307
14,8918.805
15,5429.2217
16,4700.9443
17,5476.2026
18,9476.017
19,10523.06
20,9048.485
21,7153.4253
22,4396.2676
23,6008.991
24,4154.2686
25,7871.0825
26,9916.564
27,9215.66
28,5561.6973
29,4757.077
30,4555.4985
31,5575.045
32,9492.823
33,6683.391
34,5467.4395
35,5088.1704
36,7140.378
37,3732.9346
38,7163.4146
39,4182.4077
40,6770.3745
41,6664.5547
42,5529.5894
43,7668.9365
44,6426.593
45,4802.735
46,6515.7075
47,6990.6465
48,10802.447
49,6174.475
50,7925.662
51,7345.48
52,9016.231
53,6550.522
54,8822.473
55,4477.8374
56,4928.137
57,5995.4
58,6174.3633
59,8907.871
60,7620.528
61,5455.286
62,7580.461
63,6461.48
64,9478.411
65,3840.3574
66,12808.691
67,4610.401
68,5928.734
69,7836.512
70,5198.3145
71,5732.1274
72,6126.265
73,7312.3457
74,5332.583
75,5159.0386
76,7673.7437
77,7649.9346
78,6529.0894
79,4900.027
80,7102.1714
81,10800.407
82,6545.963
83,4863.654
84,6742.438
85,6093.4897
86,6055.747
87,7278.3477
88,3855.9436
89,7471.66
90,6085.3003
91,6881.339
92,7868.2
93,4188.968
94,5762.377
95,4925.092
96,7808.8086
97,8745.8125
98,5156.9185
99,5166.401
100,6614.304
101,5770.98
102,5435.5537
103,7347.239
104,6343.0273
105,7584.6846
106,5640.4775
107,4562.3433
108,6086.6816
109,8282.433
110,7733.5244
111,7834.6885
112,7704.208
113,5572.3706
114,8357.048
115,5423.042
116,6777.734
117,8923.152
118,6436.3955
119,9544.645
120,7834.6064
121,7384.4604
122,6045.3643
123,7117.572
124,7556.581
125,6107.968
126,3888.9976
127,5347.0127
128,7529.508
129,5998.809
130,4186.9307
131,8092.098
132,6515.825
133,5666.475
134,5641.0156
135,5363.706
136,6988.08
137,7073.406
138,6484.466
139,5402.2046
140,4903.0005
141,6612.784
142,3908.0159
143,6310.7773
144,4911.5054
145,8384.24
146,7069.5273
147,6403.134
148,9983.982
149,5041.242
150,5036.883
151,9623.541
152,6421.372
153,8139.5337
154,7333.761
155,5583.0005
156,6171.1133
157,5564.913
158,7608.247
159,10748.871
160,6407.692
161,3141.8582
162,4784.3125
163,8012.8447
164,8490.182
165,5971.259
166,6532.8394
167,4785.116
168,5319.2476
169,3121.659
170,4823.183
171,6161.767
172,6995.4023
173,6837.21
174,5942.8545
175,7978.1465
176,8947.518
177,7667.459
178,4729.5186
179,9186.033
180,9878.936
181,5778.636
182,7297.3174
183,5187.14
184,6330.745
185,4060.4475
186,6852.2974
187,4928.607
188,8861.722
189,7031.619
190,8037.216
191,7864.8315
192,5613.0254
193,8193.685
194,17473.492
195,10263.155
196,5685.1963
197,2939.682
198,6080.1597
199,8226.542
200,5680.8
201,12015.722
202,19707.258
203,3574.9045
204,5176.997
205,9616.247
206,4566.8237
207,7926.146
208,6466.665
209,6999.9272
210,5199.8916
211,6152.083
212,6106.162
213,7305.8833
214,8652.784
215,6395.638
216,6107.752
217,6957.925
218,5107.402
219,4864.0806
220,7587.861
221,5652.7197
222,6040.4307
223,6796.112
224,6115.832
225,5282.6904
226,7121.5107
227,6866.4033
228,8289.79
229,7455.4863
230,6994.181
231,5737.401
232,3481.1826
233,6103.972
234,6718.2305
235,5433.418
236,4724.9644
237,8602.375
238,7036.3965
239,8483.608
240,6715.6997
241,5561.83
242,5378.584
243,4643.0728
244,9603.763
245,4983.392
246,7563.9507
247,14369.547
248,7586.616
249,7645.594
250,5127.6255
251,4541.571
252,6871.756
253,4065.2803
254,6083.4023
255,9733.909
256,5561.867
257,14175.912
258,13335.343
259,5165.494
260,6984.588
261,5400.5303
262,6588.426
263,5389.7954
264,10807.816
265,7235.0815
266,8599.232
267,4447.6685
268,7127.6333
269,5022.7344
270,8453.795
271,6872.923
272,5907.295
273,6904.4546
274,6049.5693
275,7807.401
276,9612.056
277,5892.6406
278,9347.73
279,6975.4204
280,9040.29
281,5152.144
282,5255.7456
283,5276.1035
284,9460.394
285,6547.7236
286,7867.36
287,6701.1685
288,8569.814
289,4572.63
290,7868.9507
291,6364.6265
292,4113.181
293,13526.292
294,16468.441
295,6742.6377
296,6983.296
297,8906.648
298,9792.247
299,10504.749
300,5445.6733
301,7107.579
302,5791.388
303,8190.059
304,3895.915
305,5695.5415
306,5377.7017
307,5530.074
308,7354.8184
309,5160.456
310,4498.245
311,6485.115
312,3954.1506
313,4699.2407
314,5999.6616
315,5890.241
316,9037.126
317,8480.575
318,7168.636
319,6599.5894
320,6439.2573
321,10990.319
322,7480.823
323,5170.2954
324,4509.368
325,8797.256
326,4698.9
327,6842.331
328,3286.3042
329,4864.127
330,7317.795
331,6167.706
332,5238.0337
333,8539.177
334,9883.242
335,11285.556
336,5964.246
337,9385.689
338,3107.243
339,5227.3228
340,6047.6426
341,4237.307
342,7447.6187
343,5012.224
344,5208.2954
345,8326.432
346,10486.38
347,9540.23
348,5399.1553
349,5240.9175
350,9622.761
351,7140.7256
352,6045.8315
353,5005.4824
354,7006.447
355,9205.531
356,4522.0664
357,6109.4883
358,7600.428
359,7789.609
360,13505.28
361,6055.972
362,11332.745
363,6933.3003
364,5348.4355
365,3687.1497
366,5859.6616
367,6196.5703
368,5437.161
369,7470.5415
370,4835.298
371,4628.798
372,7147.219
373,3378.6143
374,7408.7505
375,6638.5938
376,7547.318
377,8124.099
378,5392.238
379,8703.299
380,6605.2007
381,5281.8286
382,5512.9785
383,5248.101
384,10202.576
385,6803.22
386,4827.878
387,6762.4683
388,8125.8584
389,6893.393
390,6011.273
391,8285.309
392,5516.661
393,5899.3384
394,5771.3374
395,8884.961
396,6060.2886
397,6410.418
398,5548.112
399,5215.036
400,4162.9443
401,5360.985
402,8214.797
403,8282.985
404,10156.091
405,10503.086
406,8011.416
407,6134.475
408,5046.6885
409,10333.63
410,9646.616
411,7122.611
412,8138.897
413,8108.7017
414,5593.9814
415,3934.9192
416,10396.166
417,6022.8486
418,6389.218
419,6180.6914
