Id,Sales
1,4635.7485
2,7263.216
3,9400.176
4,6996.223
5,6760.308
6,5729.6733
7,7758.363
8,7775.127
9,5235.456
10,5507.1973
11,7209.4624
12,8180.5967
13,6938.8643
14,9047.294
15,5633.8477
16,4869.898
17,5683.7646
18,9711.098
19,10744.895
20,9284.307
21,7580.0703
22,4471.0044
23,6201.395
24,4386.4404
25,8076.5146
26,10433.545
27,9387.713
28,5791.1284
29,4878.555
30,4691.6577
31,5719.015
32,9811.88
33,6903.513
34,5617.0474
35,5263.6323
36,7369.22
37,3849.3909
38,7367.0205
39,4439.691
40,6942.002
41,6920.2515
42,5726.7227
43,7935.412
44,6550.566
45,5044.5083
46,6754.797
47,7313.0854
48,11289.614
49,6412.5645
50,8101.7827
51,7540.41
52,9278.588
53,6768.257
54,9089.147
55,4675.026
56,5090.962
57,6171.5664
58,6325.277
59,9245.866
60,7918.136
61,5651.863
62,7871.9683
63,6683.7227
64,9636.73
65,3963.9546
66,13242.921
67,4751.1865
68,6097.7573
69,8110.0938
70,5278.102
71,6000.486
72,6268.9375
73,7571.1685
74,5573.7104
75,5261.735
76,7991.6875
77,8028.1904
78,6733.0938
79,5090.7437
80,7433.7373
81,11173.047
82,6762.3525
83,4942.5093
84,7081.966
85,6282.178
86,6231.166
87,7541.2373
88,3981.5576
89,7929.9873
90,6259.384
91,7116.167
92,7992.008
93,4412.796
94,5928.0664
95,5151.5054
96,8118.801
97,8952.289
98,5340.4883
99,5108.9272
100,6916.2593
101,6033.4053
102,5630.098
103,7612.4497
104,6477.6597
105,7770.249
106,5786.032
107,4694.3887
108,6317.7817
109,8534.886
110,8009.857
111,8202.504
112,8082.4023
113,5742.109
114,8667.859
115,5583.9487
116,7015.789
117,9315.13
118,6720.345
119,9896.09
120,8216.371
121,7740.904
122,6243.0464
123,7365.8823
124,7829.601
125,6285.6724
126,4034.1519
127,5523.221
128,7798.5293
129,6213.296
130,4350.691
131,8320.827
132,6687.128
133,5899.1865
134,5892.6235
135,5496.9688
136,7216.3354
137,7388.476
138,6742.779
139,5581.701
140,5096.049
141,6783.3477
142,3986.1445
143,6549.3916
144,5174.578
145,8708.805
146,7322.9272
147,6609.013
148,10714.255
149,5210.9985
150,5219.7793
151,10119.059
152,6626.8706
153,8442.023
154,7632.0425
155,5778.4434
156,6334.786
157,5759.937
158,7753.9834
159,11262.845
160,6565.4907
161,3262.835
162,4970.797
163,8415.8955
164,8832.837
165,6277.716
166,6756.421
167,4914.027
168,5469.693
169,3262.9907
170,4990.1797
171,6284.4736
172,7186.7925
173,7040.673
174,6123.198
175,8296.189
176,9315.965
177,7975.453
178,5021.7617
179,9516.756
180,10284.899
181,5927.9478
182,7599.9644
183,5437.7993
184,6543.1035
185,4252.5645
186,7113.8457
187,5134.032
188,9101.717
189,7343.841
190,8334.25
191,8149.749
192,5820.446
193,8651.102
194,18262.281
195,10860.909
196,5889.6904
197,3040.26
198,6254.078
199,8505.298
200,5852.78
201,12404.66
202,20172.951
203,3797.3823
204,5358.465
205,9796.871
206,4743.09
207,8467.95
208,6630.563
209,7333.4604
210,5373.077
211,6465.7896
212,6545.8193
213,7597.4854
214,9158.127
215,6563.7876
216,6295.3086
217,7192.2783
218,5243.883
219,5023.549
220,7804.84
221,5853.796
222,6236.8804
223,7019.049
224,6356.843
225,5467.059
226,7359.225
227,7103.296
228,8523.724
229,7624.643
230,7187.2104
231,5780.742
232,3699.1912
233,6350.958
234,6997.044
235,5563.687
236,4855.0327
237,8863.902
238,7300.241
239,8796.66
240,6918.9185
241,5831.348
242,5505.312
243,4805.4155
244,9887.769
245,5121.6963
246,7753.5986
247,14912.72
248,7875.04
249,7763.2114
250,5384.513
251,4713.899
252,7113.1743
253,4247.5537
254,6151.5083
255,10114.572
256,5691.0664
257,14541.9795
258,13723.521
259,5346.9565
260,7244.915
261,5558.383
262,6894.1953
263,5580.333
264,11232.122
265,7519.8047
266,8859.254
267,4605.6445
268,7350.533
269,5183.574
270,8676.072
271,7137.8926
272,6085.724
273,7161.392
274,6392.668
275,8105.7554
276,9938.739
277,6095.1816
278,9622.504
279,7153.248
280,9307.989
281,5289.845
282,5470.961
283,5526.035
284,9971.525
285,6791.7314
286,8099.4336
287,6910.76
288,8976.341
289,4757.8076
290,8116.5166
291,6615.1562
292,4292.9634
293,13775.451
294,17288.117
295,7141.2773
296,7348.781
297,9087.76
298,10032.216
299,10807.353
300,5624.607
301,7327.168
302,6032.9624
303,8563.122
304,4029.2869
305,5838.06
306,5590.0293
307,5708.1426
308,7636.324
309,5350.6655
310,4668.7827
311,6645.176
312,4152.0737
313,4906.7056
314,6232.551
315,6046.8926
316,9445.3545
317,8892.227
318,7314.1733
319,6745.069
320,6572.345
321,11409.714
322,7601.4434
323,5372.7437
324,4773.887
325,9198.51
326,4852.2593
327,7215.778
328,3432.2449
329,5028.6016
330,7511.862
331,6427.396
332,5412.6807
333,8950.394
334,10260.404
335,11539.762
336,6186.301
337,9708.394
338,3192.8035
339,5469.5
340,6303.5703
341,4472.241
342,7902.202
343,5117.516
344,5369.2036
345,8616.572
346,10803.416
347,9722.023
348,5551.214
349,5410.131
350,9489.475
351,7325.938
352,6234.5664
353,5182.19
354,7315.2896
355,9434.677
356,4705.2153
357,6346.64
358,7866.2793
359,8095.348
360,14158.428
361,6260.7153
362,12049.381
363,7218.0493
364,5533.7573
365,3836.7395
366,6049.3906
367,6368.732
368,5666.6157
369,7764.811
370,5047.045
371,4799.6895
372,7474.148
373,3564.9436
374,7661.0405
375,6846.9727
376,7723.8823
377,8403.351
378,5552.464
379,9014.675
380,6797.097
381,5459.6587
382,5761.5913
383,5428.2227
384,10414.396
385,6997.925
386,4992.784
387,7084.966
388,8511.668
389,7169.3066
390,6175.806
391,8512.05
392,5754.2207
393,6122.1997
394,5978.28
395,9264.749
396,6180.7505
397,6690.9624
398,5608.4814
399,5398.5576
400,4356.3594
401,5538.304
402,8521.334
403,8581.421
404,10612.806
405,10819.729
406,8433.492
407,6219.0117
408,5252.002
409,10615.853
410,10047.594
411,7375.359
412,8383.024
413,8348.244
414,5792.366
415,4062.1365
416,10607.047
417,6323.401
418,6588.8657
419,6327.105
420,3073.006
421,11329.772
422,6169.9834
423,5221.2383
424,5034.769
425,5495.27
426,6840.354
427,7791.2065
428,6747.3403
429,5101.569
430,5010.981
431,4173.1104
432,3385.186
433,7321.3486
434,17408.967
435,4670.2793
436,6078.4434
437,6553.4844
438,5275.671
439,5430.0713
440,5133.8755
441,4479.619
442,7692.7676
443,7245.44
444,4088.5403
445,9016.325
446,5270.9575
447,5218.7686
448,9297.049
449,7859.312
450,10280.015
451,5454.953
452,6896.7407
453,4985.9214
454,5437.7217
455,14273.089
456,9524.257
457,6850.089
458,5103.8374
459,5152.9404
460,6012.047
461,5232.1465
462,10911.827
463,5195.147
464,5557.3438
465,7477.5347
466,4811.7456
467,6541.6997
468,7014.832
469,7484.956
470,7203.8193
471,4138.242
472,5736.3447
473,6685.878
474,9208.112
475,8669.091
476,7088.5615
477,4635.1914
478,8046.1978
479,5921.974
480,4818.056
481,7349.9023
482,7502.639
483,6467.683
484,5994.279
485,6502.1235
486,6528.4414
487,5843.654
