Id,Sales
1,4611.368
2,7210.4736
3,9189.267
4,6953.6455
5,6742.6504
6,5671.2603
7,7768.626
8,7708.052
9,5100.6104
10,5409.852
11,7060.5044
12,8161.8843
13,6912.388
14,9166.315
15,5571.5737
16,4822.1157
17,5619.9307
18,9740.763
19,10820.472
20,9299.993
21,7347.071
22,4508.6753
23,6168.424
24,4259.767
25,8086.4814
26,10195.009
27,9472.339
28,5707.9355
29,4879.867
30,4672.4805
31,5721.6777
32,9758.096
33,6862.913
34,5610.9106
35,5220.561
36,7333.6284
37,3826.5017
38,7357.358
39,4288.7065
40,6952.498
41,6843.512
42,5674.8857
43,7878.1875
44,6598.4375
45,4926.844
46,6690.209
47,7179.386
48,11108.624
49,6338.818
50,8142.7173
51,7544.928
52,9266.746
53,6726.0654
54,9067.016
55,4592.5845
56,5055.882
57,6154.4307
58,6338.7026
59,9155.044
60,7828.3096
61,5598.4014
62,7787.0234
63,6634.365
64,9743.234
65,3936.954
66,13178.486
67,4728.959
68,6085.7935
69,8050.8574
70,5333.916
71,5883.3794
72,6289.175
73,7510.787
74,5472.104
75,5293.4946
76,7883.141
77,7858.6074
78,6703.994
79,5026.952
80,7294.2695
81,11106.526
82,6721.371
83,4989.528
84,6923.7246
85,6255.427
86,6216.568
87,7475.766
88,3952.9814
89,7674.922
90,6246.9956
91,7066.7974
92,8083.512
93,4295.4536
94,5914.523
95,5052.748
96,8022.312
97,8987.991
98,5291.314
99,5301.069
100,6791.7573
101,5923.381
102,5578.093
103,7546.735
104,6512.3833
105,7791.3774
106,5789.03
107,4679.519
108,6248.42
109,8510.386
110,7944.735
111,8048.976
112,7914.5273
113,5718.9224
114,8587.291
115,5565.2104
116,6960.082
117,9170.792
118,6608.534
119,9811.524
120,8048.8916
121,7585.0825
122,6205.8745
123,7310.1353
124,7762.419
125,6270.337
126,3986.9697
127,5486.958
128,7734.5273
129,6157.9424
130,4293.3564
131,8314.234
132,6690.337
133,5815.795
134,5789.588
135,5504.141
136,7176.743
137,7264.643
138,6658.036
139,5543.7637
140,5030.012
141,6790.19
142,4006.5244
143,6479.174
144,5038.7666
145,8615.315
146,7260.646
147,6574.2827
148,10264.535
149,5172.2686
150,5167.781
151,9892.871
152,6593.0586
153,8363.115
154,7532.855
155,5729.8647
156,6335.354
157,5711.247
158,7815.6562
159,11053.371
160,6578.9746
161,3218.9458
162,4907.89
163,8232.5625
164,8724.509
165,6129.5737
166,6707.8574
167,4908.7188
168,5458.378
169,3198.187
170,4947.8867
171,6325.7295
172,7184.2905
173,7021.3384
174,6100.3286
175,8196.803
176,9195.913
177,7876.6626
178,4851.514
179,9441.797
180,10156.207
181,5931.262
182,7495.3076
183,5322.4146
184,6499.7363
185,4163.278
186,7036.8794
187,5056.3643
188,9107.475
189,7221.5957
190,8257.681
191,8080.036
192,5760.7725
193,8418.922
194,17994.764
195,10552.427
196,5835.065
197,3011.2073
198,6241.7007
199,8452.787
200,5830.542
201,12360.243
202,20302.5
203,3664.0364
204,5311.977
205,9885.345
206,4684.1274
207,8143.222
208,6639.708
209,7188.9517
210,5335.539
211,6315.7573
212,6268.477
213,7504.135
214,8892.1
215,6566.5615
216,6270.1157
217,7145.6855
218,5240.3525
219,4989.966
220,7794.648
221,5801.6333
222,6200.798
223,6979.008
224,6278.434
225,5420.7563
226,7314.1943
227,7051.412
228,8517.97
229,7658.264
230,7183.03
231,5888.8086
232,3567.6924
233,6266.2236
234,6898.7935
235,5575.8906
236,4846.8286
237,8840.144
238,7226.5156
239,8717.7295
240,6896.188
241,5708.072
242,5519.4507
243,4762.5757
244,9872.474
245,5112.7393
246,7770.0117
247,14789.521
248,7793.369
249,7854.1343
250,5261.168
251,4658.151
252,7056.923
253,4168.245
254,6245.0415
255,10006.672
256,5708.11
257,14589.629
258,13722.003
259,5300.1387
260,7173.1504
261,5542.04
262,6765.107
263,5530.992
264,11114.166
265,7431.192
266,8836.907
267,4561.5513
268,7320.504
269,5153.2256
270,8687.003
271,7058.1274
272,6063.7173
273,7090.6035
274,6210.203
275,8020.8584
276,9881.027
277,6048.629
278,9608.5
279,7163.708
280,9291.553
281,5286.4004
282,5393.025
283,5413.9766
284,9724.657
285,6723.1855
286,8082.641
287,6881.2207
288,8806.583
289,4690.1006
290,8084.283
291,6534.6216
292,4217.5073
293,13919.086
294,16956.707
295,6923.936
296,7171.8164
297,9153.787
