Id,Sales
1,4844.70703125
2,7604.4599609375
3,9909.236328125
4,7393.53076171875
5,7097.1533203125
6,5990.66650390625
7,8181.189453125
8,8136.25048828125
9,5502.1357421875
10,5726.75537109375
11,7526.4775390625
12,8560.02734375
13,7295.1806640625
14,9572.8525390625
15,5900.677734375
16,5093.0166015625
17,5916.35107421875
18,10208.46484375
19,11381.1298828125
20,9764.9482421875
21,7864.86865234375
22,4716.89892578125
23,6453.349609375
24,4511.1318359375
25,8463.8232421875
26,10931.2021484375
27,9876.9951171875
28,6063.173828125
29,5131.2314453125
30,4915.76123046875
31,6009.53564453125
32,10292.04296875
33,7226.3017578125
34,5854.87353515625
35,5474.85546875
36,7778.791015625
37,3992.2978515625
38,7706.17724609375
39,4581.5888671875
40,7244.68701171875
41,7268.79443359375
42,5950.7158203125
43,8271.412109375
44,6898.56982421875
45,5278.5751953125
46,7061.6630859375
47,7666.6181640625
48,11766.2490234375
49,6715.353515625
50,8550.7412109375
51,7960.80029296875
52,9750.8671875
53,7083.22900390625
54,9537.892578125
55,4839.6171875
56,5301.14501953125
57,6499.30859375
58,6635.79541015625
59,9727.1337890625
60,8245.2607421875
61,5911.79296875
62,8204.7265625
63,6973.19189453125
64,10138.1474609375
65,4105.494140625
66,13772.9287109375
67,4954.28125
68,6359.0498046875
69,8518.1328125
70,5497.23095703125
71,6338.20703125
72,6534.60888671875
73,7924.42236328125
74,5826.20556640625
75,5552.3369140625
76,8358.578125
77,8338.830078125
78,7101.7646484375
79,5383.0595703125
80,7767.4033203125
81,11692.4052734375
82,7091.30712890625
83,5173.0380859375
84,7386.99658203125
85,6611.93896484375
86,6553.203125
87,7815.73095703125
88,4123.7919921875
89,8243.4130859375
90,6558.40576171875
91,7403.58642578125
92,8323.90625
93,4609.61376953125
94,6193.85791015625
95,5393.44189453125
96,8400.14453125
97,9431.34765625
98,5566.2724609375
99,5329.37451171875
100,7232.21142578125
101,6331.3974609375
102,5848.68896484375
103,7964.95458984375
104,6801.10498046875
105,8176.50146484375
106,6033.7509765625
107,4914.77197265625
108,6584.44287109375
109,8933.609375
110,8392.849609375
111,8555.9541015625
112,8456.47265625
113,5999.79345703125
114,9141.7197265625
115,5837.63720703125
116,7340.1923828125
117,9779.646484375
118,6997.61767578125
119,10314.7138671875
120,8538.337890625
121,8074.62744140625
122,6450.47607421875
123,7709.06640625
124,8195.998046875
125,6574.3076171875
126,4189.27587890625
127,5795.53271484375
128,8140.02294921875
129,6575.27978515625
130,4539.70849609375
131,8660.248046875
