Id,Sales
1,4803.962890625
2,7537.13134765625
3,9818.919921875
4,7328.27197265625
5,7034.79931640625
6,5939.03515625
7,8108.16015625
8,8063.66796875
9,5455.171875
10,5677.65234375
11,7459.91064453125
12,8483.236328125
13,7230.88671875
14,9485.9267578125
15,5849.9052734375
16,5049.92919921875
17,5865.43212890625
18,10115.1123046875
19,11275.83984375
20,9676.0751953125
21,7794.96728515625
22,4677.3544921875
23,6397.2548828125
24,4473.50830078125
25,8387.9912109375
26,10830.5078125
27,9787.0
28,6010.8427734375
29,5087.7822265625
30,4874.34521484375
31,5957.71875
32,10197.84765625
33,7162.68310546875
34,5804.53955078125
35,5428.14990234375
36,7709.7431640625
37,3959.480224609375
38,7637.83935546875
39,4543.30859375
40,7180.8857421875
41,7204.7607421875
42,5899.4677734375
43,8197.4912109375
44,6838.14892578125
45,5233.73876953125
46,6999.65380859375
47,7598.673828125
48,11657.0078125
49,6656.71533203125
50,8474.0419921875
51,7889.9560546875
52,9662.140625
53,7021.01025390625
54,9451.3115234375
55,4798.92041015625
56,5256.08642578125
57,6442.771484375
58,6577.9267578125
59,9638.642578125
60,8171.60546875
61,5860.91357421875
62,8131.4638671875
63,6912.04541015625
64,10045.5048828125
65,4071.63720703125
66,13642.9228515625
67,4912.50341796875
68,6303.865234375
69,8441.7578125
70,5450.31396484375
71,6283.22705078125
72,6477.7216796875
73,7853.939453125
74,5776.1455078125
75,5504.89697265625
76,8283.791015625
77,8264.244140625
78,7039.36328125
79,5337.22900390625
80,7698.46337890625
81,11583.9150390625
82,7029.00439453125
83,5129.19580078125
84,7321.802734375
85,6554.30322265625
86,6496.1416015625
87,7746.31787109375
88,4089.76123046875
89,8169.77392578125
90,6501.2861328125
91,7338.2255859375
92,8249.4619140625
93,4571.07275390625
94,6140.2705078125
95,5347.50732421875
96,8324.9384765625
97,9345.83203125
98,5518.69775390625
99,5284.05615234375
100,7168.53369140625
101,6276.4765625
102,5798.4189453125
103,7894.06591796875
104,6741.63427734375
105,8103.521484375
106,5981.7021484375
107,4873.369140625
108,6527.078125
109,8853.087890625
110,8317.724609375
111,8479.2080078125
112,8380.71484375
113,5948.07177734375
114,9059.115234375
115,5787.47314453125
116,7275.453125
117,9690.630859375
118,6936.23046875
119,10220.2822265625
120,8461.7578125
121,8002.65625
122,6394.40625
123,7640.70263671875
124,8122.82861328125
